white_id,black_id,result,timestamp
chez91,kavabangaa,0.0,2017-09-01 04:26:40+00:00
chez91,golova1981,0.0,2017-09-01 04:26:40+00:00
chez91,starunj,1.0,2017-09-01 04:26:40+00:00
spodermenz,chez91,0.0,2017-09-01 04:26:40+00:00
bedeelf,chez91,1.0,2017-08-31 17:20:00+00:00
kkjasnagar,chez91,1.0,2017-08-31 03:26:40+00:00
harry93,chez91,0.0,2017-08-31 03:26:40+00:00
chez91,harry93,1.0,2017-08-31 03:26:40+00:00
messiosousa,chez91,0.0,2017-08-31 03:26:40+00:00
chez91,th3or3tical,1.0,2017-08-31 00:40:00+00:00
chez91,red-0,0.0,2017-08-28 19:53:20+00:00
juiz_moro,chez91,0.0,2017-08-28 00:26:40+00:00
shiftas,chez91,1.0,2017-08-22 16:40:00+00:00
chez91,vsirk,0.0,2017-08-21 01:46:40+00:00
chez91,crash88,1.0,2017-08-21 01:46:40+00:00
chez91,shushul2016,0.0,2017-08-20 20:13:20+00:00
chez91,hp1234,0.0,2017-08-20 20:13:20+00:00
gw22,mrbond,1.0,2016-03-03 04:40:00+00:00
mrbond,jsanik,0.5,2016-01-28 05:46:40+00:00
luckyfish398,maximus97,0.0,2015-11-30 21:46:40+00:00
psilosimon,thepound,1.0,2015-12-23 19:46:40+00:00
thepound,woolypencil,0.0,2015-12-08 02:00:00+00:00
thepound,jayme336,0.0,2015-12-04 23:00:00+00:00
thepound,military_mat,0.0,2015-12-03 22:00:00+00:00
military_mat,thepound,1.0,2015-12-03 22:00:00+00:00
lettermelater,thepound,1.0,2015-12-01 22:46:40+00:00
thepound,bailey_trim,0.5,2015-12-01 00:33:20+00:00
thepound,surgate,0.0,2015-12-01 00:33:20+00:00
jones007,thepound,1.0,2015-12-01 00:33:20+00:00
thepound,antho62,1.0,2015-11-30 21:46:40+00:00
thepound,zugzwan9,1.0,2015-11-30 21:46:40+00:00
sarojbatsa,thepound,1.0,2015-11-28 05:53:20+00:00
thepound,trebortau,0.0,2015-11-28 00:20:00+00:00
sostar,dipset,1.0,2017-09-03 14:46:40+00:00
dipset,rchevezzepeda,0.0,2017-09-02 16:33:20+00:00
dipset,alkis1986,1.0,2017-09-02 13:46:40+00:00
emadjamea,dipset,1.0,2017-09-01 21:06:40+00:00
denua,dipset,1.0,2017-09-01 18:20:00+00:00
dipset,scaccofelice,0.0,2017-08-31 20:06:40+00:00
tabano,dipset,1.0,2017-08-31 03:26:40+00:00
ricardo_barbieri,dipset,0.0,2017-08-31 03:26:40+00:00
dipset,ricardo_barbieri,1.0,2017-08-31 00:40:00+00:00
a99mimon,dipset,1.0,2017-08-31 00:40:00+00:00
dipset,rascanalg,1.0,2017-08-31 00:40:00+00:00
maxcreed,dipset,0.0,2017-08-30 19:06:40+00:00
dipset,jonataswalker,1.0,2017-08-30 19:06:40+00:00
jalrivi1952,dipset,1.0,2017-08-29 23:40:00+00:00
dipset,piggy1122,0.0,2017-08-29 23:40:00+00:00
willam_drum,dipset,0.0,2017-08-24 21:26:40+00:00
chrochrorigolo,dipset,0.0,2017-08-24 21:26:40+00:00
dipset,stiffypawn,0.0,2017-08-24 21:26:40+00:00
kevinaso123,dipset,1.0,2017-08-23 01:00:00+00:00
dipset,intellectualhonesty,1.0,2017-08-22 02:46:40+00:00
dipset,chessdaddy53,0.0,2017-08-22 02:46:40+00:00
dipset,lpardo,1.0,2017-08-22 00:00:00+00:00
mohamed_zekrallah81,dipset,1.0,2017-08-22 00:00:00+00:00
spa1ding,dipset,1.0,2017-08-22 00:00:00+00:00
dipset,grooveman,0.0,2017-08-22 00:00:00+00:00
dipset,iero83,1.0,2017-08-17 20:00:00+00:00
pepemaster,dipset,1.0,2017-08-14 00:20:00+00:00
gbrito,dipset,1.0,2017-08-13 18:46:40+00:00
rolvinschjki,dipset,1.0,2017-08-13 16:00:00+00:00
dipset,wansilence,0.0,2017-08-12 17:46:40+00:00
mtboss,dipset,0.0,2017-08-12 17:46:40+00:00
dipset,harland,0.0,2017-08-12 15:00:00+00:00
jolucasa,dipset,0.0,2017-08-12 15:00:00+00:00
dipset,cm0911,0.0,2017-08-12 03:53:20+00:00
abdallahsweden,dipset,1.0,2017-08-12 01:06:40+00:00
franciscodavid,dipset,0.0,2017-08-11 19:33:20+00:00
oriol_26,dipset,1.0,2017-08-09 20:20:00+00:00
dipset,felipeferreira,1.0,2017-08-09 20:20:00+00:00
dipset,matheus10,0.0,2017-08-07 21:06:40+00:00
talashika,dipset,1.0,2017-08-07 21:06:40+00:00
voguha,dipset,1.0,2017-07-19 18:46:40+00:00
dipset,loz16,1.0,2017-07-19 16:00:00+00:00
carlosdenmark,dipset,1.0,2017-07-19 16:00:00+00:00
tca1004,dipset,0.0,2017-07-19 16:00:00+00:00
dipset,kamarali,0.0,2017-07-19 13:13:20+00:00
dipset,maurovanegas,0.0,2017-07-19 02:06:40+00:00
dipset,chavez,1.0,2017-07-19 02:06:40+00:00
bosko1,dipset,1.0,2017-07-18 17:46:40+00:00
kuwatoro0320,dipset,1.0,2017-07-18 15:00:00+00:00
apis16,oggy04,0.0,2017-09-01 21:06:40+00:00
oggy04,apis16,1.0,2017-09-01 21:06:40+00:00
prochess21,oggy04,0.0,2017-08-28 14:20:00+00:00
artemkov,oggy04,1.0,2017-08-24 13:06:40+00:00
oggy04,artemkov,0.0,2017-08-24 13:06:40+00:00
oggy04,nerd3,0.0,2017-08-24 13:06:40+00:00
oggy04,afshin1970,1.0,2017-08-21 07:20:00+00:00
afshin1970,oggy04,1.0,2017-08-21 07:20:00+00:00
sleepygoat,oggy04,0.0,2017-08-11 08:26:40+00:00
oggy04,abekabek,1.0,2017-08-11 08:26:40+00:00
hershey4life,oggy04,1.0,2017-08-11 08:26:40+00:00
oggy04,palo27,0.0,2017-08-11 08:26:40+00:00
matador7,oggy04,0.0,2017-08-11 08:26:40+00:00
brapops77,oggy04,0.0,2017-08-10 10:13:20+00:00
sorethea,oggy04,1.0,2017-08-10 10:13:20+00:00
oggy04,ramchander,0.0,2017-08-10 10:13:20+00:00
oggy04,zam0,1.0,2017-08-10 10:13:20+00:00
legolas1973,oggy04,0.0,2017-08-10 07:26:40+00:00
oggy04,moneras,1.0,2017-08-10 07:26:40+00:00
oggy04,vitus_lk,1.0,2017-08-07 15:33:20+00:00
goudinho,oggy04,0.0,2017-08-07 15:33:20+00:00
sevillatolosa,oggy04,1.0,2017-08-07 10:00:00+00:00
oggy04,etacarinae,0.0,2017-08-07 10:00:00+00:00
majid141,oggy04,0.0,2017-08-07 10:00:00+00:00
oggy04,vjs,0.5,2017-08-07 10:00:00+00:00
oggy04,denysov,1.0,2017-08-07 10:00:00+00:00
oggy04,hosein1382,0.5,2017-08-07 10:00:00+00:00
makc12,oggy04,1.0,2017-08-07 10:00:00+00:00
agustin1974,oggy04,0.0,2017-08-07 07:13:20+00:00
oggy04,mesak55,1.0,2017-08-04 12:33:20+00:00
goscha1960,oggy04,0.0,2017-08-04 09:46:40+00:00
oggy04,sergey0506,1.0,2017-08-02 16:06:40+00:00
willietrz,oggy04,1.0,2017-07-16 10:13:20+00:00
del157,oggy04,0.0,2017-07-16 07:26:40+00:00
oggy04,davoodshadi,1.0,2017-07-16 07:26:40+00:00
invor,oggy04,1.0,2017-07-13 18:20:00+00:00
improvingmyskill,deathbyakillermonkey,0.0,2017-08-27 05:00:00+00:00
skarby,ntd25,1.0,2016-03-19 23:26:40+00:00
rezamoghimi2020,tenilla,0.0,2016-09-13 20:53:20+00:00
rezamoghimi2020,russiansober,0.0,2016-09-12 19:53:20+00:00
rezamoghimi2020,mermigas,1.0,2016-09-10 06:46:40+00:00
zobairq,rezamoghimi2020,1.0,2016-09-07 12:06:40+00:00
zmey65,rezamoghimi2020,1.0,2016-09-06 19:26:40+00:00
rezamoghimi2020,zmey65,0.0,2016-09-06 19:26:40+00:00
rezamoghimi2020,hooponopono,0.0,2016-09-06 19:26:40+00:00
rezamoghimi2020,sam7neeee,0.0,2016-09-06 19:26:40+00:00
rezamoghimi2020,miedlepi,0.0,2016-09-05 15:40:00+00:00
igor051158,rezamoghimi2020,1.0,2016-09-05 15:40:00+00:00
rezamoghimi2020,cevat,0.0,2016-09-05 12:53:20+00:00
rezamoghimi2020,blazingheart,1.0,2016-09-04 11:53:20+00:00
vivacaligula,smanuel,0.0,2015-11-21 01:40:00+00:00
smanuel,vivacaligula,1.0,2015-11-20 22:53:20+00:00
vivacaligula,slava010976,0.0,2015-11-20 06:13:20+00:00
slava010976,vivacaligula,1.0,2015-11-20 06:13:20+00:00
lenin8,vivacaligula,1.0,2015-11-20 03:26:40+00:00
vivacaligula,milton05,0.0,2015-11-20 03:26:40+00:00
stexupery,vivacaligula,1.0,2015-11-20 00:40:00+00:00
ankachess,mastermrk,0.5,2017-06-15 20:53:20+00:00
cesar1945,mastermrk,1.0,2017-02-14 22:06:40+00:00
rsl1005,mcforever,0.0,2016-06-19 04:20:00+00:00
andrey-03,mcforever,0.0,2016-06-18 00:33:20+00:00
sipahi,mcforever,0.0,2016-06-14 18:46:40+00:00
mrttrn,yesconnor,0.0,2016-03-01 19:20:00+00:00
zeferino,yesconnor,1.0,2016-02-29 18:20:00+00:00
zekikache,yesconnor,1.0,2016-02-24 16:06:40+00:00
yesconnor,mb3d,1.0,2016-02-05 22:06:40+00:00
riddem_n_rims,yesconnor,1.0,2016-01-13 18:33:20+00:00
ehsanms,busy,1.0,2016-10-25 18:26:40+00:00
busy,jeanclaudedestroylee,1.0,2016-10-25 18:26:40+00:00
busy,ashtrak,1.0,2016-10-24 20:13:20+00:00
gaymanipulation,nepheline148,0.5,2015-12-04 06:20:00+00:00
eranyeager,gaymanipulation,0.0,2015-12-03 22:00:00+00:00
gaymanipulation,nemanade,1.0,2015-12-03 22:00:00+00:00
gaymanipulation,tonye,0.0,2015-12-03 02:33:20+00:00
greg365,gaymanipulation,0.0,2015-12-02 21:00:00+00:00
gaymanipulation,elias2011,0.0,2015-11-30 19:00:00+00:00
gaymanipulation,abdulmajeed21,0.0,2015-11-29 15:13:20+00:00
gaymanipulation,surikki,0.5,2015-11-15 20:40:00+00:00
sergeysolo,thatguythatistr,0.0,2017-01-18 03:26:40+00:00
thatguythatistr,ox_brilliant,0.0,2017-01-14 05:00:00+00:00
cresento,thatguythatistr,0.0,2017-01-13 09:33:20+00:00
thatguythatistr,fabiofc86,1.0,2017-01-04 00:33:20+00:00
gosette,thatguythatistr,1.0,2016-12-28 04:40:00+00:00
cald-or11,thatguythatistr,1.0,2016-12-28 01:53:20+00:00
thatguythatistr,fabianaguado,1.0,2016-12-26 05:26:40+00:00
checkerssux,thatguythatistr,0.0,2016-12-25 21:06:40+00:00
thatguythatistr,fercho10,0.0,2016-12-25 04:26:40+00:00
thatguythatistr,gaspare954,0.0,2016-12-23 16:20:00+00:00
thatguythatistr,msg83,1.0,2016-12-22 01:26:40+00:00
broblake18,thatguythatistr,0.0,2016-12-21 03:13:20+00:00
forgetfulmoose,thatguythatistr,1.0,2016-12-21 00:26:40+00:00
aristotepythagore,thatguythatistr,0.0,2016-12-19 06:46:40+00:00
thatguythatistr,ox_brilliant,0.0,2016-12-17 04:46:40+00:00
thatguythatistr,quickben16,1.0,2016-12-17 04:46:40+00:00
peristolisonassis,thatguythatistr,1.0,2016-12-17 02:00:00+00:00
dimdak,thatguythatistr,0.0,2016-12-14 01:46:40+00:00
alsander,thatguythatistr,1.0,2016-12-13 20:13:20+00:00
thatguythatistr,adamsoun,0.0,2016-12-12 05:20:00+00:00
paulcm85,thatguythatistr,1.0,2016-12-11 18:13:20+00:00
thatguythatistr,mixhug,1.0,2016-12-11 18:13:20+00:00
thatguythatistr,madmongrel,0.0,2016-12-11 18:13:20+00:00
thatguythatistr,azharuddin,1.0,2016-12-09 02:20:00+00:00
wbrown358,thatguythatistr,0.0,2016-12-08 01:20:00+00:00
thatguythatistr,ba2016,1.0,2016-12-07 03:06:40+00:00
treehouse512,thatguythatistr,1.0,2016-12-07 00:20:00+00:00
feryred,thatguythatistr,0.0,2016-12-06 04:53:20+00:00
thatguythatistr,aart7778797,0.0,2016-12-05 15:00:00+00:00
thatguythatistr,xtianjr,0.0,2016-12-05 06:40:00+00:00
thatguythatistr,nemanjanjanja,1.0,2016-12-05 01:06:40+00:00
nemanjanjanja,thatguythatistr,0.0,2016-12-05 01:06:40+00:00
thatguythatistr,nemanjanjanja,1.0,2016-12-05 01:06:40+00:00
thatguythatistr,sayul,1.0,2016-12-01 05:26:40+00:00
sayul,thatguythatistr,0.0,2016-12-01 05:26:40+00:00
leodariico,thatguythatistr,0.0,2016-11-29 20:06:40+00:00
jlb78,thatguythatistr,1.0,2016-11-29 03:26:40+00:00
thatguythatistr,bus1408,0.0,2016-10-28 04:46:40+00:00
ox_brilliant,thatguythatistr,0.0,2016-10-27 01:00:00+00:00
linechess,thatguythatistr,0.0,2016-10-26 19:26:40+00:00
thatguythatistr,mdguven,1.0,2016-10-21 11:40:00+00:00
yyo,thatguythatistr,1.0,2016-10-20 02:20:00+00:00
thatguythatistr,radovankaluza,0.0,2016-10-19 18:00:00+00:00
taoufiq1,thatguythatistr,1.0,2016-10-15 22:20:00+00:00
ststephen,hockeytv,1.0,2015-11-14 16:53:20+00:00
civata,hockeytv,1.0,2015-11-13 18:40:00+00:00
haamza,hockeytv,1.0,2015-11-13 18:40:00+00:00
hockeytv,rava,0.0,2015-11-13 15:53:20+00:00
hockeytv,whynot46,0.0,2015-11-13 15:53:20+00:00
radikalguru,hockeytv,1.0,2015-11-13 13:06:40+00:00
hockeytv,radikalguru,0.0,2015-11-13 13:06:40+00:00
staboola,hockeytv,1.0,2015-11-13 13:06:40+00:00
danichivas,dkattir,0.0,2017-07-23 03:20:00+00:00
bouvard,dkattir,1.0,2017-05-13 07:20:00+00:00
dkattir,iiieuh,1.0,2017-02-21 15:13:20+00:00
suren1968,dkattir,1.0,2017-02-20 19:46:40+00:00
dkattir,pavel_fantasma,0.0,2017-02-15 00:53:20+00:00
benisio2011,dkattir,1.0,2017-02-15 00:53:20+00:00
dkattir,aljaci,0.0,2017-02-12 03:26:40+00:00
dkattir,mansoor_k11,0.0,2017-02-08 18:53:20+00:00
dkattir,rondinei,0.0,2017-02-06 00:13:20+00:00
dimagic,dkattir,1.0,2017-01-24 09:26:40+00:00
citrus,dkattir,0.0,2017-01-22 13:00:00+00:00
dkattir,phlegethon_m,0.0,2017-01-20 22:06:40+00:00
dkattir,kareematte,0.5,2017-01-20 22:06:40+00:00
mansoor_k11,dkattir,0.0,2017-01-20 19:20:00+00:00
dkattir,mansoor_k11,1.0,2017-01-20 19:20:00+00:00
mansoor_k11,dkattir,0.0,2017-01-20 19:20:00+00:00
dkattir,mansoor_k11,0.0,2017-01-20 19:20:00+00:00
novicepatzer,dkattir,0.0,2017-01-19 10:00:00+00:00
bolivonv,dkattir,1.0,2017-01-19 01:40:00+00:00
dkattir,marbeg,0.5,2017-01-18 22:53:20+00:00
dkattir,mansoor_k11,0.0,2017-01-17 19:06:40+00:00
mansoor_k11,dkattir,0.0,2017-01-17 19:06:40+00:00
dkattir,mansoor_k11,1.0,2017-01-17 19:06:40+00:00
mansoor_k11,dkattir,0.0,2017-01-17 19:06:40+00:00
nepnoob,dkattir,1.0,2017-01-16 20:53:20+00:00
mansoor_k11,dkattir,0.0,2017-01-16 20:53:20+00:00
dkattir,mansoor_k11,1.0,2017-01-16 20:53:20+00:00
dkattir,mansoor_k11,1.0,2017-01-16 18:06:40+00:00
mansoor_k11,dkattir,0.0,2017-01-16 18:06:40+00:00
dkattir,rangerbiru,0.0,2017-01-16 12:33:20+00:00
rampras,dkattir,0.5,2017-01-16 09:46:40+00:00
meowingtons,dkattir,1.0,2017-01-15 19:53:20+00:00
dkattir,ljuba1947,0.5,2017-01-15 14:20:00+00:00
sigiar,dkattir,0.0,2017-01-14 21:40:00+00:00
mansoor_k11,dkattir,0.0,2017-01-14 21:40:00+00:00
dkattir,mansoor_k11,1.0,2017-01-14 10:33:20+00:00
dkattir,mansoor_k11,1.0,2017-01-14 10:33:20+00:00
dkattir,mansoor_k11,1.0,2017-01-14 10:33:20+00:00
dkattir,jakerva,0.0,2017-01-14 10:33:20+00:00
dkattir,mauritius,0.0,2017-01-13 20:40:00+00:00
dkattir,mansoor_k11,1.0,2017-01-13 20:40:00+00:00
mansoor_k11,dkattir,0.0,2017-01-13 17:53:20+00:00
blueavocado,dkattir,0.0,2017-01-12 22:26:40+00:00
jmzeut,bigdimmer,0.0,2016-05-12 21:53:20+00:00
mamadmeshk,jmzeut,1.0,2016-02-06 17:33:20+00:00
jmzeut,yawade,1.0,2016-02-06 14:46:40+00:00
jmzeut,pyta,1.0,2016-02-06 14:46:40+00:00
jmzeut,rechevi,0.0,2016-02-06 14:46:40+00:00
hamidreza,grandmayor,0.0,2017-02-05 13:06:40+00:00
hamidreza,diamondinleague,0.0,2017-01-02 18:00:00+00:00
hamidreza,totamoscal,0.0,2016-12-18 11:20:00+00:00
alexeyd,hamidreza,0.0,2016-12-17 13:06:40+00:00
hamidreza,turanian,1.0,2016-12-17 13:06:40+00:00
adi_tiwari,hamidreza,1.0,2016-12-09 07:53:20+00:00
hamidreza,petio,1.0,2016-12-06 18:46:40+00:00
petio,hamidreza,0.0,2016-12-06 18:46:40+00:00
hamidreza,dtfvmd,0.0,2016-12-06 18:46:40+00:00
hamidreza,koroleva03,1.0,2016-12-06 18:46:40+00:00
mayaapof,hamidreza,1.0,2016-12-04 11:13:20+00:00
hamidreza,wlira,0.0,2016-12-03 15:46:40+00:00
wlira,hamidreza,1.0,2016-12-03 15:46:40+00:00
hamidreza,nprpa,0.0,2016-11-29 17:20:00+00:00
stevefloyd,hamidreza,0.0,2016-10-29 16:53:20+00:00
hamidreza,lgoldl,0.0,2016-10-27 17:40:00+00:00
tomii69,hamidreza,1.0,2016-10-27 14:53:20+00:00
hamidreza,zubejan,0.0,2016-10-27 12:06:40+00:00
zubejan,hamidreza,1.0,2016-10-27 12:06:40+00:00
elyshev94,hamidreza,0.0,2016-10-22 12:40:00+00:00
hamidreza,elyshev94,0.0,2016-10-22 12:40:00+00:00
elyshev94,hamidreza,0.0,2016-10-22 12:40:00+00:00
iklit,hamidreza,0.0,2016-10-22 12:40:00+00:00
hamidreza,iklit,1.0,2016-10-22 12:40:00+00:00
farinalto,hamidreza,0.0,2016-10-19 18:00:00+00:00
hamidreza,whatawhata,1.0,2016-10-19 15:13:20+00:00
hamidreza,khaledalansary,0.0,2016-10-19 12:26:40+00:00
khaledalansary,hamidreza,0.0,2016-10-19 12:26:40+00:00
hamidreza,wangelillo,0.0,2016-10-19 12:26:40+00:00
hamidreza,katerina1965,0.0,2016-10-06 16:06:40+00:00
cdwood44,sashavaluev,0.0,2017-08-20 17:26:40+00:00
andyrock,cdwood44,0.0,2017-08-20 17:26:40+00:00
mamoot,salemchess5,1.0,2014-11-08 12:33:20+00:00
cam999,salemchess5,0.0,2014-11-08 12:33:20+00:00
rpathak01,enopata,0.0,2016-03-21 00:26:40+00:00
enopata,rpathak01,1.0,2016-03-21 00:26:40+00:00
rpathak01,theanswer13,0.0,2015-12-24 23:33:20+00:00
rpathak01,ericdaniel04,0.0,2015-10-31 02:53:20+00:00
abdullah116,nightofblacksnow,0.0,2017-06-14 03:13:20+00:00
willyjohnson,federico57,0.0,2017-06-21 21:20:00+00:00
federico57,willyjohnson,0.5,2017-06-21 21:20:00+00:00
jorgeperezg,willyjohnson,1.0,2017-06-10 21:26:40+00:00
willyjohnson,trevorrogers95,0.0,2017-05-24 23:53:20+00:00
bosspotato,willyjohnson,1.0,2017-05-21 20:53:20+00:00
willyjohnson,garnek123,1.0,2017-05-21 20:53:20+00:00
vrn_chess,willyjohnson,1.0,2017-05-20 19:53:20+00:00
willyjohnson,blackdragon7,0.5,2017-05-19 21:40:00+00:00
chessfrois,willyjohnson,0.0,2017-05-18 23:26:40+00:00
yunibar,willyjohnson,1.0,2017-05-18 01:13:20+00:00
willyjohnson,yunibar,1.0,2017-05-18 01:13:20+00:00
bnd,willyjohnson,0.0,2017-05-17 22:26:40+00:00
willyjohnson,jurgen1a,0.0,2017-05-15 23:13:20+00:00
mbafna,shadow1031,1.0,2017-09-03 00:53:20+00:00
shadow1031,mbafna,0.0,2017-09-03 00:53:20+00:00
happyb,shadow1031,1.0,2017-09-01 23:53:20+00:00
shadow1031,nevaliashka,0.0,2017-09-01 23:53:20+00:00
shadow1031,plzgnn,0.0,2017-09-01 23:53:20+00:00
menofnoego,shadow1031,1.0,2017-08-23 01:00:00+00:00
shadow1031,marco2017cowboy,0.0,2017-08-01 20:40:00+00:00
schach_2000,shadow1031,1.0,2017-05-10 01:33:20+00:00
holyvice,shadow1031,0.0,2017-05-07 18:00:00+00:00
shadow1031,tmontechess44,1.0,2017-05-07 18:00:00+00:00
shadow1031,fatsmith,0.0,2017-04-16 13:40:00+00:00
azamat_shev,shadow1031,1.0,2017-03-31 17:06:40+00:00
blackdragon07,shadow1031,1.0,2017-03-27 21:26:40+00:00
shadow1031,wrangley,1.0,2017-03-27 21:26:40+00:00
shadow1031,e1963,1.0,2017-03-26 14:53:20+00:00
mr_greek,shadow1031,1.0,2017-03-25 13:53:20+00:00
shadow1031,wubba_lubba_dub_dub,1.0,2017-03-25 13:53:20+00:00
metiss141,shadow1031,1.0,2017-03-16 13:13:20+00:00
shadow1031,davidul,0.5,2017-03-11 22:06:40+00:00
edimarlon,shadow1031,1.0,2017-02-23 22:46:40+00:00
javig,shadow1031,0.0,2017-02-23 22:46:40+00:00
shadow1031,irakli90,0.0,2017-02-05 21:26:40+00:00
nikaeradze,shadow1031,0.0,2017-02-05 21:26:40+00:00
muhammadafifi,shadow1031,1.0,2017-01-06 19:13:20+00:00
shadow1031,fairypony,0.0,2017-01-06 19:13:20+00:00
issammaroc,shadow1031,0.0,2017-01-06 19:13:20+00:00
shadow1031,sata77,0.0,2017-01-05 23:46:40+00:00
tnashe99,shadow1031,1.0,2017-01-05 23:46:40+00:00
deadude,shadow1031,0.0,2017-01-05 23:46:40+00:00
aleksandr160276,divu7,0.0,2017-09-03 12:00:00+00:00
harimato,divu7,0.0,2017-09-03 12:00:00+00:00
divu7,zen32,0.5,2017-09-02 16:33:20+00:00
pase4nik,divu7,0.0,2017-09-02 16:33:20+00:00
eugene2013,divu7,1.0,2017-09-01 18:20:00+00:00
divu7,mini23,1.0,2017-09-01 15:33:20+00:00
brko61,divu7,0.0,2017-09-01 12:46:40+00:00
divu7,navid777,0.0,2017-08-31 09:00:00+00:00
miroslav1948,divu7,1.0,2017-08-30 13:33:20+00:00
saezuri,divu7,0.0,2017-08-30 13:33:20+00:00
divu7,vkmansftw,1.0,2017-08-30 13:33:20+00:00
dannym,divu7,0.0,2017-08-30 13:33:20+00:00
divu7,dulepvc19,0.0,2017-08-30 10:46:40+00:00
iugoh,divu7,0.0,2017-08-29 09:46:40+00:00
antigonus,divu7,0.0,2017-08-29 09:46:40+00:00
divu7,moob,1.0,2017-08-19 16:26:40+00:00
myron1950,divu7,0.0,2017-08-19 08:06:40+00:00
divu7,amithashetty,0.0,2017-08-19 05:20:00+00:00
abhay2188,divu7,0.0,2017-08-19 05:20:00+00:00
divu7,skakkolomatto,0.0,2017-08-18 18:13:20+00:00
divu7,bin16tan,0.0,2017-08-18 15:26:40+00:00
anoona,divu7,0.0,2017-08-18 15:26:40+00:00
corgih,divu7,1.0,2017-08-18 15:26:40+00:00
divu7,arsh01042002,1.0,2017-08-18 15:26:40+00:00
antonzyryanov,divu7,0.0,2017-08-18 15:26:40+00:00
divu7,antonzyryanov,1.0,2017-08-18 15:26:40+00:00
dp3000,divu7,1.0,2017-08-18 12:40:00+00:00
perunswolf,divu7,0.0,2017-08-18 12:40:00+00:00
divu7,sergej94,1.0,2017-08-18 12:40:00+00:00
igor9755,divu7,0.0,2017-08-18 12:40:00+00:00
klopstockus,divu7,0.0,2017-08-18 12:40:00+00:00
divu7,javad_korani,1.0,2017-08-18 12:40:00+00:00
jafar_shidiq,divu7,1.0,2017-08-18 07:06:40+00:00
divu7,pooya_17,1.0,2017-08-17 11:40:00+00:00
divu7,raudo1906,0.0,2017-08-15 12:26:40+00:00
vvaassee,divu7,1.0,2017-08-10 21:20:00+00:00
chelis1,willoh101,1.0,2016-08-08 23:46:40+00:00
willoh101,willoh,0.0,2016-08-08 23:46:40+00:00
hassom1233,willoh101,1.0,2015-11-18 01:26:40+00:00
siavash1338,willoh101,1.0,2015-11-18 01:26:40+00:00
cullarvega,willoh101,1.0,2015-11-17 03:13:20+00:00
willoh101,goldgamer777,1.0,2015-11-17 03:13:20+00:00
lawrenman,willoh101,1.0,2015-10-18 01:00:00+00:00
willoh101,pitrinu,0.0,2015-10-18 01:00:00+00:00
willoh101,dangerous_pi,1.0,2015-10-18 01:00:00+00:00
btdgod123,willoh101,1.0,2015-10-17 00:00:00+00:00
lawrenman,willoh101,1.0,2015-10-17 00:00:00+00:00
smndst95,quantumninja,1.0,2017-04-23 12:20:00+00:00
quantumninja,cjhagberg,0.0,2016-10-08 12:33:20+00:00
maxgy,quantumninja,0.0,2015-11-26 17:46:40+00:00
iechoic,z52,0.0,2016-01-14 05:40:00+00:00
iechoic,chizzalr,1.0,2015-10-20 22:26:40+00:00
iechoic,makedeal,1.0,2015-10-20 22:26:40+00:00
whyisthat,iechoic,0.5,2015-10-15 20:13:20+00:00
falcon3404,futuremaster01,1.0,2016-12-03 01:53:20+00:00
futuremaster01,falcon3404,1.0,2016-12-03 01:53:20+00:00
falcon3404,pedrovolpiano,1.0,2016-12-03 01:53:20+00:00
superyoid,falcon3404,1.0,2016-12-03 01:53:20+00:00
falcon3404,spideysenses,0.0,2016-11-30 23:53:20+00:00
falcon3404,geminitilidie,0.0,2016-11-30 23:53:20+00:00
geminitilidie,falcon3404,0.0,2016-11-30 23:53:20+00:00
falcon3404,wilmersun,1.0,2016-11-30 01:40:00+00:00
espinete1982,falcon3404,0.0,2016-11-30 01:40:00+00:00
jabekens,nigelfaragemep,1.0,2015-10-21 09:33:20+00:00
hldden,jabekens,0.0,2015-10-21 09:33:20+00:00
jabekens,arina6,1.0,2015-10-18 20:26:40+00:00
jabekens,l0rdsn0w,1.0,2015-10-18 20:26:40+00:00
jabekens,pavan_8317,1.0,2015-10-18 14:53:20+00:00
vini700,jabekens,0.0,2015-10-17 22:13:20+00:00
jabekens,youngfischer,1.0,2015-10-17 19:26:40+00:00
highcor,jabekens,0.0,2015-10-17 11:06:40+00:00
migarbi,jabekens,1.0,2015-10-16 21:13:20+00:00
jabekens,neaz,0.0,2015-10-16 21:13:20+00:00
jabekens,kamol58,1.0,2015-10-16 21:13:20+00:00
kamol58,jabekens,0.0,2015-10-16 21:13:20+00:00
jabekens,vincenzo53,1.0,2015-10-16 21:13:20+00:00
jabekens,diego1958,1.0,2015-10-15 20:13:20+00:00
diego1958,jabekens,0.0,2015-10-15 20:13:20+00:00
jabekens,jeyhun,0.0,2015-10-15 20:13:20+00:00
jeyhun,jabekens,0.0,2015-10-15 20:13:20+00:00
hasanc,jabekens,0.0,2015-10-15 14:40:00+00:00
jabekens,hoho,1.0,2015-10-15 14:40:00+00:00
bocadagod,gabrielgil,0.0,2017-07-23 20:00:00+00:00
bocadagod,ujjaldidarsingh,0.5,2017-07-17 00:06:40+00:00
dandarie,bocadagod,1.0,2017-07-16 21:20:00+00:00
bocadagod,gula78,0.0,2017-07-14 22:06:40+00:00
m4rc0fr,bocadagod,1.0,2017-07-14 22:06:40+00:00
bocadagod,m4rc0fr,0.0,2017-07-14 22:06:40+00:00
baruchizi,bocadagod,0.5,2017-07-14 22:06:40+00:00
ionlygetbuckets,bocadagod,1.0,2017-07-10 01:26:40+00:00
